"","time","country","province","cum_confirm","cum_heal","cum_dead","suspected"
"26463",2020-07-14,"中国","广东",1650,1635,8,0
"26464",2020-07-14,"中国","广西",254,252,2,0
"26465",2020-07-14,"中国","海南",171,165,6,0
"26466",2020-07-14,"中国","重庆",582,575,6,0
"26467",2020-07-14,"中国","四川",599,589,3,0
"26468",2020-07-14,"中国","贵州",147,145,2,0
"26469",2020-07-14,"中国","云南",187,183,2,0
"26470",2020-07-14,"中国","西藏",1,1,0,0
"26471",2020-07-14,"中国","陕西",321,314,3,0
"26472",2020-07-14,"中国","甘肃",167,164,2,0
"26473",2020-07-14,"中国","青海",18,18,0,0
"26474",2020-07-14,"中国","宁夏",75,75,0,0
"26475",2020-07-14,"中国","新疆",76,73,3,0
"26476",2020-07-14,"中国","台湾",451,440,7,0
"26477",2020-07-14,"中国","香港",1569,1229,8,0
"26478",2020-07-14,"中国","澳门",46,45,0,0
"26479",2020-07-15,"中国","北京",929,730,9,0
"26480",2020-07-15,"中国","天津",203,195,3,0
"26481",2020-07-15,"中国","河北",349,340,6,0
"26482",2020-07-15,"中国","山西",201,198,0,0
"26483",2020-07-15,"中国","内蒙古",249,237,1,0
"26484",2020-07-15,"中国","辽宁",164,150,2,0
"26485",2020-07-15,"中国","吉林",155,153,2,0
"26486",2020-07-15,"中国","黑龙江",947,934,13,0
"26487",2020-07-15,"中国","上海",731,691,7,0
"26488",2020-07-15,"中国","江苏",654,654,0,0
"26489",2020-07-15,"中国","浙江",1270,1267,1,0
"26490",2020-07-15,"中国","安徽",991,985,6,0
"26491",2020-07-15,"中国","福建",363,361,1,0
"26492",2020-07-15,"中国","江西",932,931,1,0
"26493",2020-07-15,"中国","山东",793,785,7,0
"26494",2020-07-15,"中国","河南",1276,1254,22,0
"26495",2020-07-15,"中国","湖北",68135,63623,4512,0
"26496",2020-07-15,"中国","湖南",1019,1015,4,0
"26497",2020-07-15,"中国","广东",1650,1635,8,0
"26498",2020-07-15,"中国","广西",254,252,2,0
"26499",2020-07-15,"中国","海南",171,165,6,0
"26500",2020-07-15,"中国","重庆",583,576,6,0
"26501",2020-07-15,"中国","四川",599,589,3,0
"26502",2020-07-15,"中国","贵州",147,145,2,0
"26503",2020-07-15,"中国","云南",188,183,2,0
"26504",2020-07-15,"中国","西藏",1,1,0,0
"26505",2020-07-15,"中国","陕西",321,315,3,0
"26506",2020-07-15,"中国","甘肃",167,165,2,0
"26507",2020-07-15,"中国","青海",18,18,0,0
"26508",2020-07-15,"中国","宁夏",75,75,0,0
"26509",2020-07-15,"中国","新疆",76,73,3,0
"26510",2020-07-15,"中国","台湾",451,440,7,0
"26511",2020-07-15,"中国","香港",1588,1241,8,0
"26512",2020-07-15,"中国","澳门",46,45,0,0
"26513",2020-07-16,"中国","北京",929,752,9,0
"26514",2020-07-16,"中国","天津",203,195,3,0
"26515",2020-07-16,"中国","河北",349,340,6,0
"26516",2020-07-16,"中国","山西",201,198,0,0
"26517",2020-07-16,"中国","内蒙古",249,237,1,0
"26518",2020-07-16,"中国","辽宁",164,150,2,0
"26519",2020-07-16,"中国","吉林",155,153,2,0
"26520",2020-07-16,"中国","黑龙江",947,934,13,0
"26521",2020-07-16,"中国","上海",732,694,7,0
"26522",2020-07-16,"中国","江苏",654,654,0,0
"26523",2020-07-16,"中国","浙江",1270,1267,1,0
"26524",2020-07-16,"中国","安徽",991,985,6,0
"26525",2020-07-16,"中国","福建",363,361,1,0
"26526",2020-07-16,"中国","江西",932,931,1,0
"26527",2020-07-16,"中国","山东",793,785,7,0
"26528",2020-07-16,"中国","河南",1276,1254,22,0
"26529",2020-07-16,"中国","湖北",68135,63623,4512,0
"26530",2020-07-16,"中国","湖南",1019,1015,4,0
"26531",2020-07-16,"中国","广东",1650,1636,8,0
"26532",2020-07-16,"中国","广西",254,252,2,0
"26533",2020-07-16,"中国","海南",171,165,6,0
"26534",2020-07-16,"中国","重庆",583,576,6,0
"26535",2020-07-16,"中国","四川",599,590,3,0
"26536",2020-07-16,"中国","贵州",147,145,2,0
"26537",2020-07-16,"中国","云南",188,183,2,0
"26538",2020-07-16,"中国","西藏",1,1,0,0
"26539",2020-07-16,"中国","陕西",321,315,3,0
"26540",2020-07-16,"中国","甘肃",167,165,2,0
"26541",2020-07-16,"中国","青海",18,18,0,0
"26542",2020-07-16,"中国","宁夏",75,75,0,0
"26543",2020-07-16,"中国","新疆",77,73,3,0
"26544",2020-07-16,"中国","台湾",452,440,7,0
"26545",2020-07-16,"中国","香港",1655,1254,10,0
"26546",2020-07-16,"中国","澳门",46,45,0,0
"26547",2020-07-17,"中国","北京",929,762,9,0
"26548",2020-07-17,"中国","天津",203,195,3,0
"26549",2020-07-17,"中国","河北",349,340,6,0
"26550",2020-07-17,"中国","山西",201,200,0,0
"26551",2020-07-17,"中国","内蒙古",249,237,1,0
"26552",2020-07-17,"中国","辽宁",164,151,2,0
"26553",2020-07-17,"中国","吉林",155,153,2,0
"26554",2020-07-17,"中国","黑龙江",947,934,13,0
"26555",2020-07-17,"中国","上海",733,699,7,0
"26556",2020-07-17,"中国","江苏",655,654,0,0
"26557",2020-07-17,"中国","浙江",1270,1267,1,0
"26558",2020-07-17,"中国","安徽",991,985,6,0
"26559",2020-07-17,"中国","福建",363,361,1,0
"26560",2020-07-17,"中国","江西",932,931,1,0
"26561",2020-07-17,"中国","山东",794,785,7,0
"26562",2020-07-17,"中国","河南",1276,1254,22,0
"26563",2020-07-17,"中国","湖北",68135,63623,4512,0
"26564",2020-07-17,"中国","湖南",1019,1015,4,0
"26565",2020-07-17,"中国","广东",1654,1636,8,0
"26566",2020-07-17,"中国","广西",255,252,2,0
"26567",2020-07-17,"中国","海南",171,165,6,0
"26568",2020-07-17,"中国","重庆",583,576,6,0
"26569",2020-07-17,"中国","四川",599,591,3,0
"26570",2020-07-17,"中国","贵州",147,145,2,0
"26571",2020-07-17,"中国","云南",188,183,2,0
"26572",2020-07-17,"中国","西藏",1,1,0,0
"26573",2020-07-17,"中国","陕西",322,315,3,0
"26574",2020-07-17,"中国","甘肃",167,165,2,0
"26575",2020-07-17,"中国","青海",18,18,0,0
"26576",2020-07-17,"中国","宁夏",75,75,0,0
"26577",2020-07-17,"中国","新疆",82,73,3,0
"26578",2020-07-17,"中国","台湾",454,440,7,0
"26579",2020-07-17,"中国","香港",1713,1264,10,0
"26580",2020-07-17,"中国","澳门",46,45,0,0
"26581",2020-07-18,"中国","北京",929,775,9,0
"26582",2020-07-18,"中国","天津",203,195,3,0
"26583",2020-07-18,"中国","河北",349,340,6,0
"26584",2020-07-18,"中国","山西",201,200,0,0
"26585",2020-07-18,"中国","内蒙古",249,237,1,0
"26586",2020-07-18,"中国","辽宁",164,152,2,0
"26587",2020-07-18,"中国","吉林",155,153,2,0
"26588",2020-07-18,"中国","黑龙江",947,934,13,0
"26589",2020-07-18,"中国","上海",733,701,7,0
"26590",2020-07-18,"中国","江苏",655,654,0,0
"26591",2020-07-18,"中国","浙江",1270,1267,1,0
"26592",2020-07-18,"中国","安徽",991,985,6,0
"26593",2020-07-18,"中国","福建",364,361,1,0
"26594",2020-07-18,"中国","江西",932,931,1,0
"26595",2020-07-18,"中国","山东",796,785,7,0
"26596",2020-07-18,"中国","河南",1276,1254,22,0
"26597",2020-07-18,"中国","湖北",68135,63623,4512,0
"26598",2020-07-18,"中国","湖南",1019,1015,4,0
"26599",2020-07-18,"中国","广东",1657,1636,8,0
"26600",2020-07-18,"中国","广西",255,252,2,0
"26601",2020-07-18,"中国","海南",171,165,6,0
"26602",2020-07-18,"中国","重庆",583,576,6,0
"26603",2020-07-18,"中国","四川",599,592,3,0
"26604",2020-07-18,"中国","贵州",147,145,2,0
"26605",2020-07-18,"中国","云南",188,184,2,0
"26606",2020-07-18,"中国","西藏",1,1,0,0
"26607",2020-07-18,"中国","陕西",322,315,3,0
"26608",2020-07-18,"中国","甘肃",167,165,2,0
"26609",2020-07-18,"中国","青海",18,18,0,0
"26610",2020-07-18,"中国","宁夏",75,75,0,0
"26611",2020-07-18,"中国","新疆",93,73,3,0
"26612",2020-07-18,"中国","台湾",454,440,7,0
"26613",2020-07-18,"中国","香港",1777,1274,12,0
"26614",2020-07-18,"中国","澳门",46,46,0,0
"26615",2020-07-19,"中国","北京",929,804,9,0
"26616",2020-07-19,"中国","天津",203,195,3,0
"26617",2020-07-19,"中国","河北",349,341,6,0
"26618",2020-07-19,"中国","山西",201,200,0,0
"26619",2020-07-19,"中国","内蒙古",249,237,1,0
"26620",2020-07-19,"中国","辽宁",164,153,2,0
"26621",2020-07-19,"中国","吉林",155,153,2,0
"26622",2020-07-19,"中国","黑龙江",947,934,13,0
"26623",2020-07-19,"中国","上海",733,706,7,0
"26624",2020-07-19,"中国","江苏",655,654,0,0
"26625",2020-07-19,"中国","浙江",1270,1267,1,0
"26626",2020-07-19,"中国","安徽",991,985,6,0
"26627",2020-07-19,"中国","福建",364,361,1,0
"26628",2020-07-19,"中国","江西",932,931,1,0
"26629",2020-07-19,"中国","山东",797,785,7,0
"26630",2020-07-19,"中国","河南",1276,1254,22,0
"26631",2020-07-19,"中国","湖北",68135,63623,4512,0
"26632",2020-07-19,"中国","湖南",1019,1015,4,0
"26633",2020-07-19,"中国","广东",1659,1636,8,0
"26634",2020-07-19,"中国","广西",255,252,2,0
"26635",2020-07-19,"中国","海南",171,165,6,0
"26636",2020-07-19,"中国","重庆",583,576,6,0
"26637",2020-07-19,"中国","四川",599,592,3,0
"26638",2020-07-19,"中国","贵州",147,145,2,0
"26639",2020-07-19,"中国","云南",188,184,2,0
"26640",2020-07-19,"中国","西藏",1,1,0,0
"26641",2020-07-19,"中国","陕西",322,315,3,0
"26642",2020-07-19,"中国","甘肃",167,165,2,0
"26643",2020-07-19,"中国","青海",18,18,0,0
"26644",2020-07-19,"中国","宁夏",75,75,0,0
"26645",2020-07-19,"中国","新疆",106,73,3,0
"26646",2020-07-19,"中国","台湾",455,440,7,0
"26647",2020-07-19,"中国","香港",1885,1294,12,0
"26648",2020-07-19,"中国","澳门",46,46,0,0
"26649",2020-07-20,"中国","北京",929,816,9,0
"26650",2020-07-20,"中国","天津",203,195,3,0
"26651",2020-07-20,"中国","河北",349,341,6,0
"26652",2020-07-20,"中国","山西",201,200,0,0
"26653",2020-07-20,"中国","内蒙古",250,237,1,0
"26654",2020-07-20,"中国","辽宁",164,154,2,0
"26655",2020-07-20,"中国","吉林",155,153,2,0
"26656",2020-07-20,"中国","黑龙江",947,934,13,0
"26657",2020-07-20,"中国","上海",733,708,7,0
"26658",2020-07-20,"中国","江苏",655,654,0,0
"26659",2020-07-20,"中国","浙江",1270,1267,1,0
"26660",2020-07-20,"中国","安徽",991,985,6,0
"26661",2020-07-20,"中国","福建",364,361,1,0
"26662",2020-07-20,"中国","江西",932,931,1,0
"26663",2020-07-20,"中国","山东",798,785,7,0
"26664",2020-07-20,"中国","河南",1276,1254,22,0
"26665",2020-07-20,"中国","湖北",68135,63623,4512,0
"26666",2020-07-20,"中国","湖南",1019,1015,4,0
"26667",2020-07-20,"中国","广东",1659,1637,8,0
"26668",2020-07-20,"中国","广西",255,252,2,0
"26669",2020-07-20,"中国","海南",171,165,6,0
"26670",2020-07-20,"中国","重庆",583,576,6,0
"26671",2020-07-20,"中国","四川",602,592,3,0
"26672",2020-07-20,"中国","贵州",147,145,2,0
"26673",2020-07-20,"中国","云南",188,184,2,0
"26674",2020-07-20,"中国","西藏",1,1,0,0
"26675",2020-07-20,"中国","陕西",322,316,3,0
"26676",2020-07-20,"中国","甘肃",167,165,2,0
"26677",2020-07-20,"中国","青海",18,18,0,0
"26678",2020-07-20,"中国","宁夏",75,75,0,0
"26679",2020-07-20,"中国","新疆",123,73,3,0
"26680",2020-07-20,"中国","台湾",455,440,7,0
"26681",2020-07-20,"中国","香港",1958,1302,12,0
"26682",2020-07-20,"中国","澳门",46,46,0,0
"26683",2020-07-21,"中国","北京",929,833,9,0
"26684",2020-07-21,"中国","天津",203,195,3,0
"26685",2020-07-21,"中国","河北",349,341,6,0
"26686",2020-07-21,"中国","山西",201,200,0,0
"26687",2020-07-21,"中国","内蒙古",250,237,1,0
"26688",2020-07-21,"中国","辽宁",164,156,2,0
"26689",2020-07-21,"中国","吉林",155,153,2,0
"26690",2020-07-21,"中国","黑龙江",947,934,13,0
"26691",2020-07-21,"中国","上海",735,709,7,0
"26692",2020-07-21,"中国","江苏",655,654,0,0
"26693",2020-07-21,"中国","浙江",1270,1267,1,0
"26694",2020-07-21,"中国","安徽",991,985,6,0
"26695",2020-07-21,"中国","福建",364,361,1,0
"26696",2020-07-21,"中国","江西",932,931,1,0
"26697",2020-07-21,"中国","山东",798,785,7,0
"26698",2020-07-21,"中国","河南",1276,1254,22,0
"26699",2020-07-21,"中国","湖北",68135,63623,4512,0
"26700",2020-07-21,"中国","湖南",1019,1015,4,0
"26701",2020-07-21,"中国","广东",1659,1637,8,0
"26702",2020-07-21,"中国","广西",255,252,2,0
"26703",2020-07-21,"中国","海南",171,165,6,0
"26704",2020-07-21,"中国","重庆",583,576,6,0
"26705",2020-07-21,"中国","四川",603,593,3,0
"26706",2020-07-21,"中国","贵州",147,145,2,0
"26707",2020-07-21,"中国","云南",188,185,2,0
"26708",2020-07-21,"中国","西藏",1,1,0,0
"26709",2020-07-21,"中国","陕西",322,316,3,0
"26710",2020-07-21,"中国","甘肃",167,165,2,0
"26711",2020-07-21,"中国","青海",18,18,0,0
"26712",2020-07-21,"中国","宁夏",75,75,0,0
"26713",2020-07-21,"中国","新疆",131,73,3,0
"26714",2020-07-21,"中国","台湾",455,440,7,0
"26715",2020-07-21,"中国","香港",2019,1324,14,0
"26716",2020-07-21,"中国","澳门",46,46,0,0
"26717",2020-07-22,"中国","北京",929,833,9,0
"26718",2020-07-22,"中国","天津",203,195,3,0
"26719",2020-07-22,"中国","河北",349,342,6,0
"26720",2020-07-22,"中国","山西",201,200,0,0
"26721",2020-07-22,"中国","内蒙古",250,240,1,0
"26722",2020-07-22,"中国","辽宁",165,157,2,0
"26723",2020-07-22,"中国","吉林",155,153,2,0
"26724",2020-07-22,"中国","黑龙江",947,934,13,0
"26725",2020-07-22,"中国","上海",737,711,7,0
"26726",2020-07-22,"中国","江苏",655,654,0,0
"26727",2020-07-22,"中国","浙江",1270,1267,1,0
"26728",2020-07-22,"中国","安徽",991,985,6,0
"26729",2020-07-22,"中国","福建",364,361,1,0
"26730",2020-07-22,"中国","江西",932,931,1,0
"26731",2020-07-22,"中国","山东",798,785,7,0
"26732",2020-07-22,"中国","河南",1276,1254,22,0
"26733",2020-07-22,"中国","湖北",68135,63623,4512,0
"26734",2020-07-22,"中国","湖南",1019,1015,4,0
"26735",2020-07-22,"中国","广东",1661,1637,8,0
"26736",2020-07-22,"中国","广西",255,252,2,0
"26737",2020-07-22,"中国","海南",171,165,6,0
"26738",2020-07-22,"中国","重庆",583,576,6,0
"26739",2020-07-22,"中国","四川",603,593,3,0
"26740",2020-07-22,"中国","贵州",147,145,2,0
"26741",2020-07-22,"中国","云南",189,185,2,0
"26742",2020-07-22,"中国","西藏",1,1,0,0
"26743",2020-07-22,"中国","陕西",322,316,3,0
"26744",2020-07-22,"中国","甘肃",167,165,2,0
"26745",2020-07-22,"中国","青海",18,18,0,0
"26746",2020-07-22,"中国","宁夏",75,75,0,0
"26747",2020-07-22,"中国","新疆",140,73,3,0
"26748",2020-07-22,"中国","台湾",455,440,7,0
"26749",2020-07-22,"中国","香港",2131,1344,14,0
"26750",2020-07-22,"中国","澳门",46,46,0,0
"26751",2020-07-23,"中国","北京",929,855,9,0
"26752",2020-07-23,"中国","天津",203,195,3,0
"26753",2020-07-23,"中国","河北",349,342,6,0
"26754",2020-07-23,"中国","山西",201,200,0,0
"26755",2020-07-23,"中国","内蒙古",250,241,1,0
"26756",2020-07-23,"中国","辽宁",167,158,2,0
"26757",2020-07-23,"中国","吉林",155,153,2,0
"26758",2020-07-23,"中国","黑龙江",947,934,13,0
"26759",2020-07-23,"中国","上海",738,712,7,0
"26760",2020-07-23,"中国","江苏",655,654,0,0
"26761",2020-07-23,"中国","浙江",1270,1267,1,0
"26762",2020-07-23,"中国","安徽",991,985,6,0
"26763",2020-07-23,"中国","福建",364,361,1,0
"26764",2020-07-23,"中国","江西",932,931,1,0
"26765",2020-07-23,"中国","山东",798,785,7,0
"26766",2020-07-23,"中国","河南",1276,1254,22,0
"26767",2020-07-23,"中国","湖北",68135,63623,4512,0
"26768",2020-07-23,"中国","湖南",1019,1015,4,0
"26769",2020-07-23,"中国","广东",1662,1637,8,0
"26770",2020-07-23,"中国","广西",255,253,2,0
"26771",2020-07-23,"中国","海南",171,165,6,0
"26772",2020-07-23,"中国","重庆",583,576,6,0
"26773",2020-07-23,"中国","四川",603,594,3,0
"26774",2020-07-23,"中国","贵州",147,145,2,0
"26775",2020-07-23,"中国","云南",189,185,2,0
"26776",2020-07-23,"中国","西藏",1,1,0,0
"26777",2020-07-23,"中国","陕西",323,317,3,0
"26778",2020-07-23,"中国","甘肃",167,165,2,0
"26779",2020-07-23,"中国","青海",18,18,0,0
"26780",2020-07-23,"中国","宁夏",75,75,0,0
"26781",2020-07-23,"中国","新疆",158,73,3,0
"26782",2020-07-23,"中国","台湾",455,440,7,0
"26783",2020-07-23,"中国","香港",2249,1379,15,0
"26784",2020-07-23,"中国","澳门",46,46,0,0
"26785",2020-07-24,"中国","北京",929,855,9,0
"26786",2020-07-24,"中国","天津",203,195,3,0
"26787",2020-07-24,"中国","河北",349,342,6,0
"26788",2020-07-24,"中国","山西",201,201,0,0
"26789",2020-07-24,"中国","内蒙古",250,241,1,0
"26790",2020-07-24,"中国","辽宁",176,158,2,0
"26791",2020-07-24,"中国","吉林",155,153,2,0
"26792",2020-07-24,"中国","黑龙江",947,934,13,0
"26793",2020-07-24,"中国","上海",739,712,7,0
"26794",2020-07-24,"中国","江苏",655,654,0,0
"26795",2020-07-24,"中国","浙江",1270,1268,1,0
"26796",2020-07-24,"中国","安徽",991,985,6,0
"26797",2020-07-24,"中国","福建",364,361,1,0
"26798",2020-07-24,"中国","江西",932,931,1,0
"26799",2020-07-24,"中国","山东",798,785,7,0
"26800",2020-07-24,"中国","河南",1276,1254,22,0
"26801",2020-07-24,"中国","湖北",68135,63623,4512,0
"26802",2020-07-24,"中国","湖南",1019,1015,4,0
"26803",2020-07-24,"中国","广东",1667,1639,8,0
"26804",2020-07-24,"中国","广西",255,253,2,0
"26805",2020-07-24,"中国","海南",171,165,6,0
"26806",2020-07-24,"中国","重庆",583,576,6,0
"26807",2020-07-24,"中国","四川",603,594,3,0
"26808",2020-07-24,"中国","贵州",147,145,2,0
"26809",2020-07-24,"中国","云南",189,185,2,0
"26810",2020-07-24,"中国","西藏",1,1,0,0
"26811",2020-07-24,"中国","陕西",323,317,3,0
"26812",2020-07-24,"中国","甘肃",167,165,2,0
"26813",2020-07-24,"中国","青海",18,18,0,0
"26814",2020-07-24,"中国","宁夏",75,75,0,0
"26815",2020-07-24,"中国","新疆",171,73,3,0
"26816",2020-07-24,"中国","台湾",458,440,7,0
"26817",2020-07-24,"中国","香港",2373,1379,16,0
"26818",2020-07-24,"中国","澳门",46,46,0,0
"26819",2020-07-25,"中国","北京",929,867,9,0
"26820",2020-07-25,"中国","天津",203,195,3,0
"26821",2020-07-25,"中国","河北",349,342,6,0
"26822",2020-07-25,"中国","山西",201,201,0,0
"26823",2020-07-25,"中国","内蒙古",251,241,1,0
"26824",2020-07-25,"中国","辽宁",176,159,2,0
"26825",2020-07-25,"中国","吉林",155,153,2,0
"26826",2020-07-25,"中国","黑龙江",947,934,13,0
"26827",2020-07-25,"中国","上海",741,716,7,0
"26828",2020-07-25,"中国","江苏",655,654,0,0
"26829",2020-07-25,"中国","浙江",1270,1268,1,0
"26830",2020-07-25,"中国","安徽",991,985,6,0
"26831",2020-07-25,"中国","福建",364,361,1,0
"26832",2020-07-25,"中国","江西",932,931,1,0
"26833",2020-07-25,"中国","山东",798,785,7,0
"26834",2020-07-25,"中国","河南",1276,1254,22,0
"26835",2020-07-25,"中国","湖北",68135,63623,4512,0
"26836",2020-07-25,"中国","湖南",1019,1015,4,0
"26837",2020-07-25,"中国","广东",1669,1641,8,0
"26838",2020-07-25,"中国","广西",255,253,2,0
"26839",2020-07-25,"中国","海南",171,165,6,0
"26840",2020-07-25,"中国","重庆",583,576,6,0
"26841",2020-07-25,"中国","四川",603,594,3,0
"26842",2020-07-25,"中国","贵州",147,145,2,0
"26843",2020-07-25,"中国","云南",189,186,2,0
"26844",2020-07-25,"中国","西藏",1,1,0,0
"26845",2020-07-25,"中国","陕西",323,317,3,0
"26846",2020-07-25,"中国","甘肃",167,165,2,0
"26847",2020-07-25,"中国","青海",18,18,0,0
"26848",2020-07-25,"中国","宁夏",75,75,0,0
"26849",2020-07-25,"中国","新疆",191,73,3,0
"26850",2020-07-25,"中国","台湾",458,440,7,0
"26851",2020-07-25,"中国","香港",2505,1455,18,0
"26852",2020-07-25,"中国","澳门",46,46,0,0
"26853",2020-07-26,"中国","北京",929,878,9,0
"26854",2020-07-26,"中国","天津",204,195,3,0
"26855",2020-07-26,"中国","河北",349,342,6,0
"26856",2020-07-26,"中国","山西",201,201,0,0
"26857",2020-07-26,"中国","内蒙古",256,244,1,0
"26858",2020-07-26,"中国","辽宁",189,159,2,0
"26859",2020-07-26,"中国","吉林",155,153,2,0
"26860",2020-07-26,"中国","黑龙江",947,934,13,0
"26861",2020-07-26,"中国","上海",741,717,7,0
"26862",2020-07-26,"中国","江苏",655,654,0,0
"26863",2020-07-26,"中国","浙江",1270,1268,1,0
"26864",2020-07-26,"中国","安徽",991,985,6,0
"26865",2020-07-26,"中国","福建",365,361,1,0
"26866",2020-07-26,"中国","江西",932,931,1,0
"26867",2020-07-26,"中国","山东",799,785,7,0
"26868",2020-07-26,"中国","河南",1276,1254,22,0
"26869",2020-07-26,"中国","湖北",68135,63623,4512,0
"26870",2020-07-26,"中国","湖南",1019,1015,4,0
"26871",2020-07-26,"中国","广东",1672,1642,8,0
"26872",2020-07-26,"中国","广西",255,253,2,0
"26873",2020-07-26,"中国","海南",171,165,6,0
"26874",2020-07-26,"中国","重庆",583,576,6,0
"26875",2020-07-26,"中国","四川",603,594,3,0
"26876",2020-07-26,"中国","贵州",147,145,2,0
"26877",2020-07-26,"中国","云南",189,186,2,0
"26878",2020-07-26,"中国","西藏",1,1,0,0
"26879",2020-07-26,"中国","陕西",323,317,3,0
"26880",2020-07-26,"中国","甘肃",167,165,2,0
"26881",2020-07-26,"中国","青海",18,18,0,0
"26882",2020-07-26,"中国","宁夏",75,75,0,0
"26883",2020-07-26,"中国","新疆",213,73,3,0
"26884",2020-07-26,"中国","台湾",458,440,7,0
"26885",2020-07-26,"中国","香港",2633,1495,18,0
"26886",2020-07-26,"中国","澳门",46,46,0,0
"26887",2020-07-27,"中国","北京",929,881,9,0
"26888",2020-07-27,"中国","天津",204,195,3,0
"26889",2020-07-27,"中国","河北",349,343,6,0
"26890",2020-07-27,"中国","山西",201,201,0,0
"26891",2020-07-27,"中国","内蒙古",258,244,1,0
"26892",2020-07-27,"中国","辽宁",203,160,2,0
"26893",2020-07-27,"中国","吉林",157,153,2,0
"26894",2020-07-27,"中国","黑龙江",947,934,13,0
"26895",2020-07-27,"中国","上海",741,718,7,0
"26896",2020-07-27,"中国","江苏",655,654,0,0
"26897",2020-07-27,"中国","浙江",1270,1268,1,0
"26898",2020-07-27,"中国","安徽",991,985,6,0
"26899",2020-07-27,"中国","福建",366,361,1,0
"26900",2020-07-27,"中国","江西",932,931,1,0
"26901",2020-07-27,"中国","山东",799,785,7,0
"26902",2020-07-27,"中国","河南",1276,1254,22,0
"26903",2020-07-27,"中国","湖北",68135,63623,4512,0
"26904",2020-07-27,"中国","湖南",1019,1015,4,0
"26905",2020-07-27,"中国","广东",1672,1645,8,0
"26906",2020-07-27,"中国","广西",255,253,2,0
"26907",2020-07-27,"中国","海南",171,165,6,0
"26908",2020-07-27,"中国","重庆",583,576,6,0
"26909",2020-07-27,"中国","四川",604,594,3,0
"26910",2020-07-27,"中国","贵州",147,145,2,0
"26911",2020-07-27,"中国","云南",189,186,2,0
"26912",2020-07-27,"中国","西藏",1,1,0,0
"26913",2020-07-27,"中国","陕西",323,318,3,0
"26914",2020-07-27,"中国","甘肃",167,165,2,0
"26915",2020-07-27,"中国","青海",18,18,0,0
"26916",2020-07-27,"中国","宁夏",75,75,0,0
"26917",2020-07-27,"中国","新疆",254,73,3,0
"26918",2020-07-27,"中国","台湾",462,440,7,0
"26919",2020-07-27,"中国","香港",2778,1495,22,0
"26920",2020-07-27,"中国","澳门",46,46,0,0
"26921",2020-07-28,"中国","北京",931,895,9,0
"26922",2020-07-28,"中国","天津",204,195,3,0
"26923",2020-07-28,"中国","河北",349,343,6,0
"26924",2020-07-28,"中国","山西",201,201,0,0
"26925",2020-07-28,"中国","内蒙古",258,244,1,0
"26926",2020-07-28,"中国","辽宁",209,160,2,0
"26927",2020-07-28,"中国","吉林",157,153,2,0
"26928",2020-07-28,"中国","黑龙江",947,934,13,0
"26929",2020-07-28,"中国","上海",743,719,7,0
"26930",2020-07-28,"中国","江苏",655,654,0,0
"26931",2020-07-28,"中国","浙江",1270,1268,1,0
"26932",2020-07-28,"中国","安徽",991,985,6,0
"26933",2020-07-28,"中国","福建",366,361,1,0
"26934",2020-07-28,"中国","江西",932,931,1,0
"26935",2020-07-28,"中国","山东",799,785,7,0
"26936",2020-07-28,"中国","河南",1276,1254,22,0
"26937",2020-07-28,"中国","湖北",68135,63623,4512,0
"26938",2020-07-28,"中国","湖南",1019,1015,4,0
"26939",2020-07-28,"中国","广东",1672,1645,8,0
"26940",2020-07-28,"中国","广西",255,253,2,0
"26941",2020-07-28,"中国","海南",171,165,6,0
"26942",2020-07-28,"中国","重庆",583,576,6,0
"26943",2020-07-28,"中国","四川",604,595,3,0
"26944",2020-07-28,"中国","贵州",147,145,2,0
"26945",2020-07-28,"中国","云南",190,186,2,0
"26946",2020-07-28,"中国","西藏",1,1,0,0
"26947",2020-07-28,"中国","陕西",323,318,3,0
"26948",2020-07-28,"中国","甘肃",167,165,2,0
"26949",2020-07-28,"中国","青海",18,18,0,0
"26950",2020-07-28,"中国","宁夏",75,75,0,0
"26951",2020-07-28,"中国","新疆",311,79,3,0
"26952",2020-07-28,"中国","台湾",467,440,7,0
"26953",2020-07-28,"中国","香港",2884,1527,23,0
"26954",2020-07-28,"中国","澳门",46,46,0,0
"32581",2020-07-29,"中国","北京",932,896,9,0
"32582",2020-07-29,"中国","天津",204,195,3,0
"32583",2020-07-29,"中国","河北",349,343,6,0
"32584",2020-07-29,"中国","山西",201,201,0,0
"32585",2020-07-29,"中国","内蒙古",258,244,1,0
"32586",2020-07-29,"中国","辽宁",217,160,2,0
"32587",2020-07-29,"中国","吉林",157,153,2,0
"32588",2020-07-29,"中国","黑龙江",947,934,13,0
"32589",2020-07-29,"中国","上海",744,719,7,0
"32590",2020-07-29,"中国","江苏",655,654,0,0
"32591",2020-07-29,"中国","浙江",1270,1268,1,0
"32592",2020-07-29,"中国","安徽",991,985,6,0
"32593",2020-07-29,"中国","福建",366,362,1,0
"32594",2020-07-29,"中国","江西",932,931,1,0
"32595",2020-07-29,"中国","山东",799,785,7,0
"32596",2020-07-29,"中国","河南",1276,1254,22,0
"32597",2020-07-29,"中国","湖北",68135,63623,4512,0
"32598",2020-07-29,"中国","湖南",1019,1015,4,0
"32599",2020-07-29,"中国","广东",1674,1648,8,0
"32600",2020-07-29,"中国","广西",255,253,2,0
"32601",2020-07-29,"中国","海南",171,165,6,0
"32602",2020-07-29,"中国","重庆",583,577,6,0
"32603",2020-07-29,"中国","四川",604,596,3,0
